"parkson_urls_link","parkson_urls_date_date","parkson_urls_date_user","parkson_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=232","Apr 5, 2021 8:46 PM","Linspire88","0.5 at least like Bjcorp"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=232","Apr 5, 2021 9:14 PM","James Ng","https://klse.i3investor.com/blogs/general/2021-04-05-story-h1563184414...
[转贴] [Video:浅谈PARKSON HOLDINGS BHD, PARKSON, 5657] - James的股票投资James Share Investing"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=232","Apr 5, 2021 9:35 PM","kelvin61","@ Valgrovest. Tell me which stock can climb up if traders don't goreng it. It does not matter whether its blue chip, 2nd liners or even speculative and penny stocks. If the stock do not attract investors enthusiasm, then the stock will not move. So, I'm sure you will be elated when players goreng the share you owned, cheers."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 5:24 AM","Jom123","DJIA +373.98..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 9:11 AM","blockofstone","someone collecting large volume in the morning..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 9:42 AM","sandrakkc","Khan, please go to respective threads to promote your stocks"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 10:06 AM","Undi_PH","Agree. Those cannot buy more pls help by voting in coming GE15?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 10:10 AM","clp72","this counter ah... always one day hero only..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 11:01 AM","Valgrovest","Biasa lah...goreng 1 day only. Then go to goreng other counters. Maybe time to collect on correction and wait goreng run"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 11:07 AM","Insider Forecast","time to go 0.5"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 11:19 AM","Pen6","Hi Brother, Time to go to 50sen.
Jom. Jom. Jom 50sen. Jom. Jom. Jom 50sen. barkson 有力有气 5 6 5 7"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 12:25 PM","MK76","pp price not done or done at 0.20?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 12:27 PM","danieljames","be patient..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 1:22 PM","sandrakkc","PP price not set yet"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 3:25 PM","MK76","Wokay. Q-ing 0.235"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 3:43 PM","Insider Forecast","PP was cancelled."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 3:50 PM","Insider Forecast","This counter totally undervalued."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 4:42 PM","MK76","pp cancelled? power ooh. can survive with the cash on hands"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 6, 2021 6:37 PM","TreeTopView","Posted by Insider Forecast > Apr 6, 2021 3:43 PM | Report Abuse
PP was cancelled.
************************************************
Please provide a link to any announcement stating the PP was cancelled.
Thank you."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 7, 2021 2:00 PM","moneykj","Monday break 0.30. Tomorrow or Friday try again and hopefully sustain at 0.30 or above."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 7, 2021 2:52 PM","sandrakkc","Chart is very bullish"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 7, 2021 2:53 PM","Valgrovest","https://www.bursamalaysia.com/market_information/announcements/company..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 7, 2021 7:10 PM","apapuntaktahu","Dun tell me Parkson enter into 100 of leasing agreement in Malaysia, China, Vietnam n Indonesia, their estate management team so naive on all t&c..?
I guess Millixxxm is on desperado state to save itself from bankruptcy. Want to bite a piece of meat from lion to save its life"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 7, 2021 8:50 PM","Michael Kwok","Next week will test new high of 30 cents range."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 8, 2021 2:16 PM","sandrakkc","If only Parkson can turn the corner due to the China consumer boom post covid & cost cutting in all its non performing stores in its rationalisation plan, it can easily turn in 100 million profit and that would translate into about 10 sen EPS. At forward PE of potential earnings 10x, this would propel the stock to RM1. 00. Not an impossible feat, cos we're already seeing the significant reduction in losses in the last quarter. Just hold tight."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 8, 2021 3:10 PM","MK76","Q-ing 0.235. Come 2 me plz"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 8, 2021 3:28 PM","Roody8","@Michael kwok.. Are you sure?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 8, 2021 3:44 PM","Roody8","@moneykj Your expectations are always wrong!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 8, 2021 6:28 PM","Valgrovest","Recovery stocks all put on reverse gear today because of sharp spike in new covid cases in many countries such as India and Brazil which is going to put many countries into lock down again. Not good for retail businesses and I guess Parkson is not exception. Shall we take profit first?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 8, 2021 9:28 PM","TedTock","255 don’t hesitate to enter"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 9, 2021 8:27 AM","MK76","0.235 come to me plz"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 9, 2021 9:39 AM","sandrakkc","It's uptrend"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 9, 2021 9:39 AM","sandrakkc","It's a recovery stock"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 9, 2021 3:59 PM","sandrakkc","Volume is coming back again"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 9, 2021 9:27 PM","harry_7","Will recover to 2.00"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 9, 2021 9:31 PM","BabyAce","Wrong correction its RM3"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 9, 2021 10:24 PM","Jkoay","Very high risk counter to invest."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 10, 2021 10:00 PM","c2k9791","FD has no risk...seriously"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 11, 2021 9:44 PM","Skywalker00","If you go to some Parkson outlets, you will noticed that there are much more shoppers in general, but there is also outlets DEAD like in Damen!...maybe have to rely on China I guess."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 11, 2021 9:46 PM","Skywalker00","Anyone knows what happened to their leasing/credit division?..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 12, 2021 2:52 PM","sandrakkc","Parkson looks like it's gonna break out today or tomorrow"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 12, 2021 6:21 PM","apapuntaktahu","FD only risk is bank collapses"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 12, 2021 7:50 PM","c2k9791","No worries. Ada PIDM"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 13, 2021 9:52 AM","MissFJ","Strong support at 0.250 (retracement) bfore continue uptrending.."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 13, 2021 12:47 PM","software guy","https://twitter.com/JJ39132147/status/1381831087945486336?s=19"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 14, 2021 8:26 AM","sandrakkc","Just don't sell, good potential to go to 50"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 14, 2021 5:36 PM","Firefighter","becareful - big selldown at 0.26 during the last 15 mins before closing - they may want to press down to 20 sen"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 15, 2021 8:56 AM","moneykj","Today Sersol start"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 15, 2021 10:59 AM","Pen6","Firefighter becareful - big selldown at 0.26 during the last 15 mins before closing - they may want to press down to 20 sen
真的吗 我还有一个没有卖喔
不怕不怕 papa有barkson Moplko 5657 有力有气
Jom. Jom. Jom. 50sen. Jom. Jom. Jom 50sen. Jom. Jom. Jom 50sen. Hahahahahahahahahahaha"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 15, 2021 3:45 PM","Valgrovest","Better sell now as covid cases rising and retail businesses like parkson could be badly affected if there is another lock down. Edge today also reported African strain detected in Msia."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 15, 2021 4:04 PM","MK76","still q-ing 0.235. mau sampai dy"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 15, 2021 5:04 PM","Valgrovest","Cannot be so sure. May go the other way - down to 18 sen. Wait and see."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=233","Apr 16, 2021 2:57 AM","Skywalker00","What ever it is,,, Year on Year results will definitely be much much better the next 2 quarter. So... no reason to go down too much as previous"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 16, 2021 9:35 AM","MK76","Wokay. 0.235 matched :( macam mau turun lagi"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 16, 2021 9:44 AM","Firefighter","18 to 20 sen - me queeing to buy!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 16, 2021 10:25 AM","Valgrovest","Me too...waiting for 20 sen as market sentiment is weak now and the current negative impact of rising covid cases on retail"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 16, 2021 10:30 AM","asianmarket","by monday - it should be within the range of 0.21 to 0.23"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 16, 2021 10:31 AM","asianmarket","hopefully by end of n/wk .. it will go below 20"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 16, 2021 2:49 PM","Intrinsic99","China says its economy grew 18.3% in the first quarter, slightly missing expectations
https://www.cnbc.com/2021/04/16/china-economy-q1-gdp.html"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 16, 2021 2:52 PM","Intrinsic99","China industrial output, retail sales surge in pandemic rebound
https://retail.economictimes.indiatimes.com/news/industry/china-indust..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 16, 2021 5:30 PM","tok_jeff","babi"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 17, 2021 11:35 AM","humble1102","Once vaccination started it will fly."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 17, 2021 12:47 PM","Sunshine123","Vaccination has already started, and quite a lot of people have already got their vaccine shots. The price did fly when the vaccination programmes were in the news, but has since fallen back. I am hoping it will move back up again."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 17, 2021 1:25 PM","humble1102","Yes those are ard 500000 frontliners. Phase 2 commence from 19th April will be elderly the more ppl get vaccinated the better. Management guided sales in China is expected to be very strong.."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 19, 2021 4:34 PM","moneykj","Today Sersol turn"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 20, 2021 8:56 AM","Intrinsic99","China’s retail sales up 34% in Q1 2021; online accounting for 25%
April 19, 2021
https://www.chinainternetwatch.com/30910/retail-sales/"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 20, 2021 9:45 AM","Intrinsic99","waiting limit up end of next month"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 20, 2021 9:55 AM","Insider Forecast","china retail grow not mean they will go parkson...there are alot of choice and their business keep drop and drop..the branch keep closed and close...poor company"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 20, 2021 10:28 AM","Intrinsic99","China's March manufacturing PMI climbs to highest in 2021 as global economic recovery drives up orders
https://www.globaltimes.cn/page/202103/1219915.shtml"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 21, 2021 11:08 AM","Insider Forecast","habis.....cmco extended..this counter going to fall like hell"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 21, 2021 11:09 AM","Insider Forecast","273mil cap, 1094NOSH,,,haha...what a rubbish stock. no hope"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 22, 2021 12:00 PM","adikkici","come to parkson"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 22, 2021 1:01 PM","Pen6","Insider Forecast 273mil cap, 1094NOSH,,,haha...what a rubbish stock. no hope
No Hope? Rubbish Stock?
barkson Blue Chip brother , now offer offer you jadi Kaya! Now 25sen big big Big offer
Tomorrow limit up RM2.50 tau kah RM2.50 Kaya ini kali lah! Oh Kaya Kaya Kaya Kaya Kaya
barkson 5657 有力有气 barkson 5657 有力有气 barkson 5657 有力有气"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 22, 2021 1:06 PM","adikkici","raya raya raya lai lai"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 23, 2021 7:53 AM","wallstreetrookie","Parkson is far from dead. Collect more from these FUD"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 23, 2021 9:51 AM","adikkici","Limit up next week"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 24, 2021 10:00 AM","Heungheungloveyou","Went to life mall in Shanghai, crowd of visitors. One word to describe : CRAZY"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 26, 2021 4:04 PM","happycool","0.245 - 0.275 - 0.245 apa share ini"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 26, 2021 4:08 PM","Arrogant83","cunning stock, management keep selling back to market after push up certain level"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 26, 2021 4:10 PM","Arrogant83","may I know how to travel outside Malaysia now
Heungheungloveyou
1 post
Posted by Heungheungloveyou > Apr 24, 2021 10:00 AM | Report Abuse
Went to life mall in Shanghai, crowd of visitors. One word to describe : CRAZY"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 27, 2021 9:37 AM","James75","Find out mclean 0167"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 27, 2021 9:58 AM","Mabel","This counter really like yo Yo Yo."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 27, 2021 4:57 PM","Insider Forecast","game over counter. will fall below 0.2"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 27, 2021 5:43 PM","Leesk","Should cross hurdle price of 0.30 soon"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 27, 2021 5:44 PM","Leesk","profit would most likely from china business"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 28, 2021 12:48 AM","Skywalker00","All they need is to show some profits by selling some assets and kau Tim go 60cts!... like a few years back."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 28, 2021 1:07 PM","kingrator","who bought in big bulk and who throw it in bulk too, someone fighting each other?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 28, 2021 1:51 PM","dyslexia","nak fly nie..
pegang kuat2"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 28, 2021 3:31 PM","KOREANby","when???"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 28, 2021 4:22 PM","Leesk","the selling of treasury shares is the issues here where the price cannot go up. i don't understand on one hand place out shares"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 29, 2021 12:53 AM","Skywalker00","I guess they selling treasury shares to keep the price in range for PP so as not to jeopardise it . Not sure.... just assume..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","Apr 29, 2021 5:00 PM","Scylla","run before too late. raise the price before want to trap"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 1, 2021 4:16 PM","kelvin61","Saw big crowds today in Lion Ipoh Parade. Many customers were lining up to pay in the Men's section. This augurs well for Parkson. Raya shopping is picking up steam, cheers."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 1, 2021 8:16 PM","luqmannazri","parkson raya"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 4, 2021 11:35 AM","Parkson18","PP shares can cut?
Skywalker00 I guess they selling treasury shares to keep the price in range for PP so as not to jeopardise it . Not sure.... just assume...
29/04/2021 12:53 AM"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 4, 2021 11:36 AM","Parkson18","Raya many shoppers like those in Ramadan bazaar? Miss last year shopping so 2X buy?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 4, 2021 4:30 PM","Sioksiok19","Cannot terbang - shayap putus ...all retail businesses affected negatively by rising covid and extended MCO. Vaccine also not helping much. Have to wait till the gomen find a solution to solve the issue."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 4, 2021 9:30 PM","Skywalker00","Parkson18. ... not sure la... it’s all about what price you bought and cut loss price that you anticipated. I think low side will be 21-22 cts and high maybe 26-28cts. The bosses took a big loan sometime back with certain sell conditions, so high volumes are mostly sharks play. Swim safe bro."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 5, 2021 12:07 PM","buzzcock","sell in may and go away"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 5, 2021 12:29 PM","8888_","GE15 not in Aug why must go away?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 5, 2021 3:07 PM","MK76","tq @buzzcock for the remainder. I agree safer"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 9, 2021 6:38 PM","Sioksiok19","The closure of shopping malls is going to hit Parkson badly !"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=234","May 10, 2021 6:37 AM","8888_","Only close 3 days unlike MCO 1.0 totally close."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 10, 2021 6:41 AM","8888_","Not all shopping malls close. Only those in HIDE list. Perhaps Parkson can consider to close more outlets permanently after this year early Raya eg 1st Avenue Penang, how about Parkson in Klang Valley??"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 10, 2021 11:21 AM","Unfair","If ask Chinese last 2-3 days before CNY do you still need to shop for new shirts etc?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 10, 2021 11:22 AM","Unfair","Haters not banks staffs out to create fear? Why haters not in Padini, Aeon, etc to create fear?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 10, 2021 11:27 AM","Unfair","If restaurants can shut down permanently because MCO why not Parkson outlets if business drop?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 10, 2021 11:30 AM","Unfair","Close old Parkson and reopen later new outlets(with new staffs) not can save manpowers cost?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 10, 2021 11:33 AM","Unfair","Only hate posts but none dare not talk in FA(in biz sense) why? Short sellers?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 10, 2021 1:23 PM","humble1102","China market so big QR out haters will regret"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 10, 2021 4:37 PM","Sioksiok19","Careful - share price can retrace back to 18 sen or 15 sen if the local economic recovery is threatened by spike in covid"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 11, 2021 10:40 AM","DaisyWhite92","Huhu hopefully the price can up to 0.250.. still hold"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 11, 2021 4:31 PM","Sioksiok19","Think it is going to be difficult. Just think of the impact caused by Covid now. Whole country MCO. More likely down hill now than up hill. Today already created new low of 21.5 sen and now testing 21 sen"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 11, 2021 10:35 PM","caonima","https://www.enanyang.my/%E8%B4%A2%E7%BB%8F%E6%96%B0%E9%97%BB/%E5%80%BA..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 10:07 AM","MK76","tq caonima. Close Parkson Indonesia and stop the losses. Parkson Vietnam can close also? Ada chance."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 10:30 AM","Sioksiok19","Likely bankruptcy or liquidation proceedings in Indonesia. Not a good sign. Investment all lost !!!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 10:38 AM","MK76","I tink good sign. Coz Indonesia and Vietnam in red for many quarters. China and Malaysia profits not enough to cover. Less is more."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 10:46 AM","Valgrovest","Any loss in business or investment is a bad thing for a listed company - NTA will drop when they write off these investment. Also bad news come at the wrong time when the Govt announced MCO for whole country. Only depends on China now which is too risky and also carries high concentration risk. The share price may drop back to the previous level - 9 to 10 sen maybe. Also no reason to hold this counter - better sell and salvage whatever price can get now. For now, rubber glove businesses still make the most money. Just my humble opinion. Trade at your own risk."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 10:52 AM","MK76","wokay. Tayor. Gogogo Parkson"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 11:09 AM","Undi_PN","Parkson Indonesia semua boleh tutup?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 1:35 PM","humble1102","Agreed with MK76..Indonesia closed down is good thing instead of making losses in long run.."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 9:44 PM","Skywalker00","The trouble is it’s very difficult to ‘close down’ in Indonesia as the employees rights are very complicated. It cost quite a fortune to do it ."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 9:46 PM","Skywalker00","That’s why the government made some amendments to it which caused the riot recently"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 9:48 PM","Skywalker00","Even that not easy... will take years to do it and their fajitas still runs.."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 9:48 PM","Skywalker00","Gaji"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 12, 2021 9:54 PM","Skywalker00","Hopefully China strong sales will help."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 13, 2021 3:19 PM","MF0001","FIREWORK STORE INSIDE WAREHOUSE
NOT YET BOOM BOOM BOOM KARH
UNKER HERE NEIGHBOUR
YESTERDAY NIGHT
OREDI BOOM BOOM BOOM
:DDDDDDDDDDDDDDDDDDDDDDDDDDD"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 13, 2021 3:20 PM","MF0001","MAYBE 1 DAY
PARKSON ABOVE 0.30CTS SOON
:DDDDDDDDDDDDDDDDDDDDDDDDD"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 13, 2021 3:20 PM","MF0001","DAY STILL EARLY
DRUNK TYPING
:DDDDDDDDDDDDDDDDDDDDD"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 17, 2021 2:53 AM","Skywalker00","All it needs is show some profits and it will be 60cts.... for awhile..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 17, 2021 2:54 AM","Skywalker00","Anyone can make out the NTA is made out of what assets?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 17, 2021 11:45 PM","Mabel","Sold at 25 cents
Waiting to collect at 20 cents
This counter like to Yo Yo...only good for trading ...nothing else...
So we play Yo Yo lah
Meow"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 18, 2021 10:54 AM","Valgrovest","Me waiting patiently at 20 sen - it sure will come down to that level soon."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 19, 2021 2:42 PM","MK76","korang dh tengok announcement semalam? deconsolidate parkson indon kan? liabilities turun, earnings naik. Harap2 Parkson Vietnam pun tutup."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 20, 2021 5:06 PM","MK76","mana semua supporter Parkson?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 21, 2021 2:46 AM","Skywalker00","Tunggu la results, klu baik then rocket, klu bad then waterfall."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 21, 2021 10:18 AM","Valgrovest","20 sen already breached but who dare to go in now? May be possible to go down to 15 sen as the impact of covid19 is serious now..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 21, 2021 12:40 PM","MK76","wokay. gogogo parkson"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 21, 2021 2:23 PM","Mabel","With MCO.. 15 sen coming"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 21, 2021 2:24 PM","Mabel","Bursa today heavy sell wait..
Will wait and see.."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 21, 2021 3:41 PM","MK76","15 sen ok 20 sen ok. janji tutup indon dan harga merocket ke nta"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 21, 2021 9:11 PM","MK76","xde fmco. baru betui camtu. jgn bagi business susah. tangkap je yg x ikut sop"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 21, 2021 9:53 PM","DaisyWhite92","@skywwalker00 thanks for ur advice.. im already cut loss at 1.5k huhu that’s the highest cut loss im ever made.. but i must too.. since the price likely going down.. Thanks to God Im already get my modal back after 3 days of trade.. hehe"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 22, 2021 12:55 PM","MK76","Bagus tu @daisywhite92. Power giler. Aku tunggu Parkson merocket. Aku x pandai trade. Beli peram jual."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 22, 2021 5:54 PM","Valgrovest","I also sold earlier at a small loss. Now I think a prudent strategy is to wait...wait for price to drop to a lower & attractive (or better irresistable) level to enter safely. That way you mitigate any potential loss and stand a higher chance of making money. Under the current weak and scary economic condition caused by covid19, there is more likelihood of price going south even though company may be recovering and making profit."
